date,open,high,low,close,volume,pre-close,changeamount,change
2006-03-13,1393.58,1410.6,1389.03,1404.18,319889.0,1397.12,7.06,0.0051
2006-03-14,1403.57,1409.25,1398.76,1406.65,314848.0,1404.18,2.47,0.0018
2006-03-15,1405.41,1430.89,1404.3,1429.41,450613.0,1406.65,22.76,0.0162
2006-03-16,1429.59,1432.06,1419.59,1431.95,373705.0,1429.41,2.54,0.0018
2006-03-17,1433.13,1435.06,1420.22,1424.81,362333.0,1431.95,-7.14,-0.005
2006-03-20,1426.16,1438.36,1413.73,1438.36,437201.0,1424.81,13.55,0.0095
2006-03-21,1439.14,1452.01,1435.13,1443.41,539900.0,1438.36,5.05,0.0035
2006-03-22,1443.6,1464.01,1438.35,1464.01,492729.0,1443.41,20.6,0.0143
2006-03-23,1462.74,1492.54,1462.74,1488.75,826167.0,1464.01,24.74,0.0169
2006-03-24,1488.73,1491.39,1469.38,1473.56,657308.0,1488.75,-15.19,-0.0102
2006-03-27,1476.54,1491.65,1469.75,1491.65,714107.0,1473.56,18.09,0.0123
2006-03-28,1494.36,1507.82,1490.81,1504.69,619008.0,1491.65,13.04,0.0087
2006-03-29,1504.51,1522.46,1501.68,1510.24,726755.0,1504.69,5.55,0.0037
2006-03-30,1508.17,1514.27,1489.33,1490.96,627525.0,1510.24,-19.28,-0.0128
2006-03-31,1488.64,1506.64,1481.98,1506.01,557902.0,1490.96,15.05,0.0101
2006-04-03,1505.26,1549.4,1505.26,1549.4,801232.0,1506.01,43.39,0.0288
2006-04-04,1556.18,1578.79,1546.1,1578.79,827789.0,1549.4,29.39,0.019
2006-04-05,1582.29,1622.68,1582.29,1608.92,1133894.0,1578.79,30.13,0.0191
2006-04-06,1607.52,1620.66,1592.9,1597.18,967368.0,1608.92,-11.74,-0.0073
2006-04-07,1596.53,1599.35,1575.0,1591.73,818489.0,1597.18,-5.45,-0.0034
2006-04-10,1595.62,1631.23,1595.62,1627.16,987783.0,1591.73,35.43,0.0223
2006-04-11,1629.26,1635.93,1617.87,1627.91,958736.0,1627.16,0.75,0.0005
2006-04-12,1627.97,1641.44,1620.78,1627.92,1080280.0,1627.91,0.01,0.0
2006-04-13,1626.04,1643.77,1582.75,1582.75,1110266.0,1627.92,-45.17,-0.0277
2006-04-14,1571.25,1632.16,1569.84,1631.31,1026058.0,1582.75,48.56,0.0307
2006-04-17,1630.54,1685.68,1622.9,1671.56,1634015.0,1631.31,40.25,0.0247
2006-04-18,1675.51,1675.61,1643.02,1653.0,1217575.0,1671.56,-18.56,-0.0111
2006-04-19,1650.67,1669.46,1630.4,1667.84,1069231.0,1653.0,14.84,0.009
2006-04-20,1665.8,1669.32,1641.11,1654.09,1006947.0,1667.84,-13.75,-0.0082
2006-04-21,1646.3,1691.18,1626.99,1681.9,1164354.0,1654.09,27.81,0.0168
2006-04-24,1681.5,1681.75,1628.49,1642.61,1360081.0,1681.9,-39.29,-0.0234
2006-04-25,1632.94,1638.5,1602.16,1620.86,978851.0,1642.61,-21.75,-0.0132
2006-04-26,1618.06,1683.66,1612.81,1678.63,1117223.0,1620.86,57.77,0.0356
2006-04-27,1678.87,1680.29,1644.59,1657.68,896607.0,1678.63,-20.95,-0.0125
2006-04-28,1638.91,1738.94,1615.52,1723.09,1451123.0,1657.68,65.41,0.0395
2006-05-08,1724.51,1750.02,1724.51,1748.23,1222532.0,1723.09,25.14,0.0146
2006-05-09,1753.17,1823.99,1741.95,1813.3,1458156.0,1748.23,65.07,0.0372
2006-05-10,1854.32,1862.09,1820.01,1854.92,1419283.0,1813.3,41.62,0.023
2006-05-11,1855.96,1930.22,1840.3,1843.42,1932344.0,1854.92,-11.5,-0.0062
2006-05-12,1842.65,1930.06,1834.44,1930.06,1703256.0,1843.42,86.64,0.047
2006-05-15,1977.01,2033.06,1940.86,2033.06,2238311.0,1930.06,103.0,0.0534
2006-05-16,2038.43,2043.87,1918.44,1925.15,2152482.0,2033.06,-107.91,-0.0531
2006-05-17,1921.32,1962.84,1884.14,1922.07,1650084.0,1925.15,-3.08,-0.0016
2006-05-18,1916.03,1980.83,1881.24,1973.59,1488949.0,1922.07,51.52,0.0268
2006-05-19,1979.85,2110.12,1979.85,2107.81,2445353.0,1973.59,134.22,0.068
2006-05-22,2135.32,2175.0,2110.55,2121.52,2431269.0,2107.81,13.71,0.0065
2006-05-23,2096.7,2096.7,1972.79,1972.79,1874388.0,2121.52,-148.73,-0.0701
2006-05-24,1973.19,2015.72,1888.24,1924.74,1455313.0,1972.79,-48.05,-0.0244
2006-05-25,1920.19,1967.27,1902.88,1957.64,942281.0,1924.74,32.9,0.0171
2006-05-26,1970.86,2024.15,1966.47,2020.9,1347626.0,1957.64,63.26,0.0323
2006-05-29,2047.9,2072.88,2026.35,2063.2,1359732.0,2020.9,42.3,0.0209
2006-05-30,2074.85,2079.46,2030.21,2079.22,1310889.0,2063.2,16.02,0.0078
2006-05-31,2078.19,2106.69,2056.79,2085.92,1497278.0,2079.22,6.7,0.0032
2006-06-01,2089.11,2195.07,2089.11,2195.07,2127938.0,2085.92,109.15,0.0523
2006-06-02,2215.14,2238.62,2162.7,2225.94,2365935.0,2195.07,30.87,0.0141
2006-06-05,2233.87,2305.74,2233.87,2298.22,2095544.0,2225.94,72.28,0.0325
2006-06-06,2286.61,2286.61,2200.43,2210.48,1451220.0,2298.22,-87.74,-0.0382
2006-06-07,2203.8,2206.45,2038.09,2038.09,1597572.0,2210.48,-172.39,-0.078
2006-06-08,2005.84,2067.08,1977.47,2067.08,1310495.0,2038.09,28.99,0.0142
2006-06-09,2069.98,2129.54,2043.99,2091.36,1320793.0,2067.08,24.28,0.0117
2006-06-12,2083.31,2145.42,2061.39,2141.83,777000.0,2091.36,50.47,0.0241
2006-06-13,2152.92,2171.86,2133.1,2152.21,832125.0,2141.83,10.38,0.0048
2006-06-14,2141.46,2157.45,2096.55,2156.92,695035.0,2152.21,4.71,0.0022
2006-06-15,2154.86,2197.47,2144.89,2168.74,883854.0,2156.92,11.82,0.0055
2006-06-16,2177.24,2232.63,2177.24,2232.63,1370669.0,2168.74,63.89,0.0295
2006-06-19,2230.5,2245.65,2202.95,2218.65,1413100.0,2232.63,-13.98,-0.0063
2006-06-20,2205.68,2243.88,2198.68,2240.22,1168379.0,2218.65,21.57,0.0097
2006-06-21,2242.13,2245.58,2215.46,2222.55,982156.0,2240.22,-17.67,-0.0079
2006-06-22,2254.94,2254.94,2174.12,2192.13,926363.0,2222.55,-30.42,-0.0137
2006-06-23,2183.52,2190.56,2153.09,2190.48,776444.0,2192.13,-1.65,-0.0008
2006-06-26,2182.41,2216.14,2181.93,2213.58,995259.0,2190.48,23.1,0.0105
2006-06-27,2221.53,2235.3,2201.7,2231.56,1265442.0,2213.58,17.98,0.0081
2006-06-28,2231.42,2243.69,2221.13,2226.9,1303592.0,2231.56,-4.66,-0.0021
2006-06-29,2225.16,2264.67,2225.16,2264.38,1602049.0,2226.9,37.48,0.0168
2006-06-30,2269.11,2274.57,2221.32,2231.11,1428887.0,2264.38,-33.27,-0.0147
2006-07-03,2230.99,2240.58,2220.86,2240.58,1368865.0,2231.11,9.47,0.0042
2006-07-04,2241.41,2246.72,2209.17,2223.79,1441797.0,2240.58,-16.79,-0.0075
2006-07-05,2219.05,2231.27,2192.27,2224.11,1268358.0,2223.79,0.32,0.0001
2006-07-06,2223.12,2289.7,2221.54,2285.19,1833849.0,2224.11,61.08,0.0275
2006-07-07,2291.63,2297.06,2247.78,2256.15,1719376.0,2285.19,-29.04,-0.0127
2006-07-10,2248.73,2282.79,2239.92,2279.94,1686358.0,2256.15,23.79,0.0105
2006-07-11,2277.87,2319.07,2266.82,2314.49,1854428.0,2279.94,34.55,0.0152
2006-07-12,2306.41,2320.28,2283.89,2289.54,1595273.0,2314.49,-24.95,-0.0108
2006-07-13,2281.47,2286.25,2149.15,2167.15,2388829.0,2289.54,-122.39,-0.0535
2006-07-14,2141.53,2205.49,2134.05,2186.49,1428966.0,2167.15,19.34,0.0089
2006-07-17,2172.82,2201.12,2157.32,2201.12,1319663.0,2186.49,14.63,0.0067
2006-07-18,2198.61,2199.72,2171.02,2196.7,975124.0,2201.12,-4.42,-0.002
2006-07-19,2195.95,2195.95,2123.64,2158.76,1111067.0,2196.7,-37.94,-0.0173
2006-07-20,2152.13,2177.1,2144.04,2170.06,730991.0,2158.76,11.3,0.0052
2006-07-21,2169.45,2198.59,2167.25,2194.9,624481.0,2170.06,24.84,0.0114
2006-07-24,2170.81,2185.82,2142.61,2181.15,738015.0,2194.9,-13.75,-0.0063
2006-07-25,2173.64,2207.54,2173.23,2197.73,686047.0,2181.15,16.58,0.0076
2006-07-26,2198.27,2205.86,2174.91,2187.73,858470.0,2197.73,-10.0,-0.0046
2006-07-27,2183.98,2187.67,2143.79,2160.9,937153.0,2187.73,-26.83,-0.0123
2006-07-28,2155.38,2159.67,2112.76,2123.43,946371.0,2160.9,-37.47,-0.0173
2006-07-31,2115.14,2115.14,2005.37,2005.56,985940.0,2123.43,-117.87,-0.0555
2006-08-01,2006.86,2022.96,1983.27,1988.35,632113.0,2005.56,-17.21,-0.0086
2006-08-02,1988.78,1999.67,1950.37,1987.39,739894.0,1988.35,-0.96,-0.0005
2006-08-03,1983.18,1995.54,1949.38,1963.96,982558.0,1987.39,-23.43,-0.0118
2006-08-04,1959.72,1964.04,1898.24,1898.85,879420.0,1963.96,-65.11,-0.0332
2006-08-07,1891.57,1909.66,1865.91,1868.78,781493.0,1898.85,-30.07,-0.0158
2006-08-08,1865.16,1909.42,1865.16,1909.42,708781.0,1868.78,40.64,0.0217
2006-08-09,1908.8,1908.8,1882.81,1901.6,673744.0,1909.42,-7.82,-0.0041
2006-08-10,1896.24,1924.53,1893.49,1924.53,621880.0,1901.6,22.93,0.0121
2006-08-11,1945.23,1956.65,1919.68,1954.97,1157895.0,1924.53,30.44,0.0158
2006-08-14,1949.69,1972.99,1897.38,1902.57,1085816.0,1954.97,-52.4,-0.0268
2006-08-15,1895.53,1931.84,1891.5,1929.38,833818.0,1902.57,26.81,0.0141
2006-08-16,1927.74,1963.23,1923.63,1960.88,896536.0,1929.38,31.5,0.0163
2006-08-17,1957.11,1957.11,1923.14,1936.02,924290.0,1960.88,-24.86,-0.0127
2006-08-18,1934.24,1936.87,1910.39,1912.58,685860.0,1936.02,-23.44,-0.0121
2006-08-21,1869.22,1933.28,1850.8,1933.07,922714.0,1912.58,20.49,0.0107
2006-08-22,1932.32,1963.25,1927.31,1962.44,1020640.0,1933.07,29.37,0.0152
2006-08-23,1960.98,1974.58,1958.83,1968.44,976345.0,1962.44,6.0,0.0031
2006-08-24,1966.59,2001.0,1959.28,2001.0,1533447.0,1968.44,32.56,0.0165
2006-08-25,2000.4,2029.11,1994.71,2012.06,1733385.0,2001.0,11.06,0.0055
2006-08-28,2017.04,2046.58,2015.72,2043.6,1359021.0,2012.06,31.54,0.0157
2006-08-29,2046.64,2116.88,2046.53,2096.53,1681649.0,2043.6,52.93,0.0259
2006-08-30,2091.37,2095.4,2071.58,2092.83,1293882.0,2096.53,-3.7,-0.0018
2006-08-31,2093.78,2103.55,2085.78,2098.45,1134768.0,2092.83,5.62,0.0027
2006-09-01,2100.07,2108.04,2068.22,2091.64,1389759.0,2098.45,-6.81,-0.0032
2006-09-04,2087.83,2149.48,2085.25,2149.48,1329657.0,2091.64,57.84,0.0277
2006-09-05,2146.92,2146.92,2106.72,2114.94,963268.0,2149.48,-34.54,-0.0161
2006-09-06,2111.55,2118.31,2089.29,2107.92,644785.0,2114.94,-7.02,-0.0033
2006-09-07,2110.68,2110.68,2081.41,2097.08,864881.0,2107.92,-10.84,-0.0051
2006-09-08,2094.07,2118.1,2082.39,2114.58,1092367.0,2097.08,17.5,0.0083
2006-09-11,2111.08,2115.67,2084.8,2115.67,810290.0,2114.58,1.09,0.0005
2006-09-12,2113.35,2122.09,2107.97,2117.52,877543.0,2115.67,1.85,0.0009
2006-09-13,2115.29,2126.64,2096.85,2097.35,973535.0,2117.52,-20.17,-0.0095
2006-09-14,2090.64,2093.68,2054.35,2076.39,916745.0,2097.35,-20.96,-0.01
2006-09-15,2077.63,2095.03,2073.56,2092.2,871587.0,2076.39,15.81,0.0076
2006-09-18,2095.42,2114.75,2089.31,2114.75,1343194.0,2092.2,22.55,0.0108
2006-09-19,2118.2,2132.52,2110.42,2130.63,1191649.0,2114.75,15.88,0.0075
2006-09-20,2130.56,2144.35,2114.3,2139.23,1135253.0,2130.63,8.6,0.004
2006-09-21,2135.74,2167.45,2133.24,2166.86,1406985.0,2139.23,27.63,0.0129
2006-09-22,2166.34,2193.96,2157.15,2180.92,1228968.0,2166.86,14.06,0.0065
2006-09-25,2179.43,2214.28,2170.43,2193.25,1080986.0,2180.92,12.33,0.0057
2006-09-26,2192.73,2201.54,2152.53,2155.33,724488.0,2193.25,-37.92,-0.0173
2006-09-27,2151.27,2164.0,2136.29,2156.46,777726.0,2155.33,1.13,0.0005
2006-09-28,2158.55,2187.64,2153.93,2182.54,912052.0,2156.46,26.08,0.0121
2006-09-29,2186.93,2209.7,2185.83,2202.39,1192505.0,2182.54,19.85,0.0091
2006-10-09,2213.27,2240.17,2207.57,2240.17,1101229.0,2202.39,37.78,0.0172
2006-10-10,2242.3,2251.3,2223.21,2239.86,1146418.0,2240.17,-0.31,-0.0001
2006-10-11,2233.33,2261.73,2231.07,2261.73,1231025.0,2239.86,21.87,0.0098
2006-10-12,2261.17,2261.17,2215.29,2215.94,1083376.0,2261.73,-45.79,-0.0202
2006-10-13,2208.37,2218.45,2195.97,2209.76,1001938.0,2215.94,-6.18,-0.0028
2006-10-16,2210.65,2214.81,2182.58,2187.21,1037468.0,2209.76,-22.55,-0.0102
2006-10-17,2182.55,2189.21,2172.48,2178.35,854362.0,2187.21,-8.86,-0.0041
2006-10-18,2178.1,2197.69,2172.58,2197.14,720247.0,2178.35,18.79,0.0086
2006-10-19,2198.81,2220.37,2196.5,2216.0,1357347.0,2197.14,18.86,0.0086
2006-10-20,2214.13,2217.82,2191.78,2193.96,1222155.0,2216.0,-22.04,-0.0099
2006-10-23,2190.82,2192.58,2125.11,2130.1,1216086.0,2193.96,-63.86,-0.0291
2006-10-24,2127.22,2173.28,2127.22,2171.97,959775.0,2130.1,41.87,0.0197
2006-10-25,2172.54,2201.1,2167.14,2181.87,1108587.0,2171.97,9.9,0.0046
2006-10-26,2181.59,2182.17,2154.57,2164.94,1394131.0,2181.87,-16.93,-0.0078
2006-10-27,2162.48,2163.16,2118.37,2144.48,1168880.0,2164.94,-20.46,-0.0095
2006-10-30,2128.55,2128.55,2102.61,2120.63,1140028.0,2144.48,-23.85,-0.0111
2006-10-31,2119.7,2134.28,2117.7,2133.16,842926.0,2120.63,12.53,0.0059
2006-11-01,2134.46,2139.67,2113.87,2126.88,1046847.0,2133.16,-6.28,-0.0029
2006-11-02,2123.63,2123.63,2082.06,2098.69,1078535.0,2126.88,-28.19,-0.0133
2006-11-03,2095.68,2115.45,2095.68,2106.97,1020762.0,2098.69,8.28,0.0039
2006-11-06,2098.07,2101.49,2081.73,2083.43,885888.0,2106.97,-23.54,-0.0112
2006-11-07,2083.26,2098.05,2061.81,2093.98,1232461.0,2083.43,10.55,0.0051
2006-11-08,2092.95,2106.99,2077.29,2106.27,857685.0,2093.98,12.29,0.0059
2006-11-09,2105.24,2130.9,2096.69,2129.86,944613.0,2106.27,23.59,0.0112
2006-11-10,2129.07,2129.38,2066.17,2079.75,991540.0,2129.86,-50.11,-0.0235
2006-11-13,2072.34,2074.34,2009.99,2019.81,1231658.0,2079.75,-59.94,-0.0288
2006-11-14,2014.72,2041.36,1995.65,2040.61,886856.0,2019.81,20.8,0.0103
2006-11-15,2042.15,2100.07,2036.76,2094.5,1036937.0,2040.61,53.89,0.0264
2006-11-16,2095.62,2130.48,2095.62,2100.15,1268593.0,2094.5,5.65,0.0027
2006-11-17,2096.15,2111.69,2077.11,2109.33,1360271.0,2100.15,9.18,0.0044
2006-11-20,2113.92,2115.18,2063.31,2086.65,1295512.0,2109.33,-22.68,-0.0108
2006-11-21,2085.48,2109.02,2064.13,2106.35,1586235.0,2086.65,19.7,0.0094
2006-11-22,2103.2,2161.98,2096.03,2152.62,1578982.0,2106.35,46.27,0.022
2006-11-23,2150.14,2157.03,2135.5,2157.03,1565816.0,2152.62,4.41,0.002
2006-11-24,2155.21,2170.56,2130.18,2167.86,1307403.0,2157.03,10.83,0.005
2006-11-27,2173.53,2200.36,2167.05,2199.97,1461314.0,2167.86,32.11,0.0148
2006-11-28,2201.63,2229.72,2195.57,2229.41,1558971.0,2199.97,29.44,0.0134
2006-11-29,2209.11,2256.48,2183.57,2254.5,1892215.0,2229.41,25.09,0.0113
2006-11-30,2256.81,2287.58,2253.73,2281.28,2142832.0,2254.5,26.78,0.0119
2006-12-01,2277.97,2296.6,2273.41,2290.01,2286072.0,2281.28,8.73,0.0038
2006-12-04,2290.73,2352.84,2290.73,2328.8,2429236.0,2290.01,38.79,0.0169
2006-12-05,2330.04,2337.84,2300.29,2308.82,2361454.0,2328.8,-19.98,-0.0086
2006-12-06,2306.59,2314.08,2230.93,2289.4,3175579.0,2308.82,-19.42,-0.0084
2006-12-07,2287.88,2310.39,2261.03,2261.03,2829484.0,2289.4,-28.37,-0.0124
2006-12-08,2242.76,2266.84,2212.17,2217.19,2039294.0,2261.03,-43.84,-0.0194
2006-12-11,2207.01,2257.51,2207.01,2257.51,1518919.0,2217.19,40.32,0.0182
2006-12-12,2260.93,2284.79,2250.51,2279.53,1972459.0,2257.51,22.02,0.0098
2006-12-13,2282.43,2330.72,2272.73,2330.72,1645560.0,2279.53,51.19,0.0225
2006-12-14,2330.63,2367.18,2329.04,2364.98,1707055.0,2330.72,34.26,0.0147
2006-12-15,2367.74,2387.72,2355.76,2386.34,1724291.0,2364.98,21.36,0.009
2006-12-18,2387.09,2435.41,2387.09,2431.99,2452912.0,2386.34,45.65,0.0191
2006-12-19,2436.71,2449.67,2403.32,2443.87,2785969.0,2431.99,11.88,0.0049
2006-12-20,2433.01,2519.0,2408.62,2513.3,2849013.0,2443.87,69.43,0.0284
2006-12-21,2516.74,2540.44,2468.2,2471.8,2655925.0,2513.3,-41.5,-0.0165
2006-12-22,2455.22,2480.28,2432.68,2446.79,1904357.0,2471.8,-25.01,-0.0101
2006-12-25,2448.09,2504.1,2448.09,2476.78,2050202.0,2446.79,29.99,0.0123
2006-12-26,2480.26,2497.17,2434.03,2449.74,1970825.0,2476.78,-27.04,-0.0109
2006-12-27,2441.96,2467.09,2437.3,2450.96,1712652.0,2449.74,1.22,0.0005
2006-12-28,2451.92,2460.35,2396.94,2416.36,1918252.0,2450.96,-34.6,-0.0141
2006-12-29,2420.84,2480.8,2420.1,2467.7,1859402.0,2416.36,51.34,0.0212
2007-01-04,2483.47,2509.04,2446.36,2449.77,2238913.0,2467.7,-17.93,-0.0073
2007-01-05,2446.07,2531.71,2437.3,2530.35,1918995.0,2449.77,80.58,0.0329
2007-01-08,2536.59,2587.86,2535.48,2587.86,2496525.0,2530.35,57.51,0.0227
2007-01-09,2597.22,2628.55,2586.1,2615.61,2691199.0,2587.86,27.75,0.0107
2007-01-10,2621.02,2661.63,2601.33,2661.63,2899176.0,2615.61,46.02,0.0176
2007-01-11,2664.2,2732.7,2649.99,2679.71,3390472.0,2661.63,18.08,0.0068
2007-01-12,2666.56,2701.94,2609.11,2613.1,2601032.0,2679.71,-66.61,-0.0249
2007-01-15,2610.36,2757.44,2610.36,2756.58,2353333.0,2613.1,143.48,0.0549
2007-01-16,2771.08,2879.94,2766.99,2879.58,3122575.0,2756.58,123.0,0.0446
2007-01-17,2886.93,2983.36,2784.19,2868.18,3982452.0,2879.58,-11.4,-0.004
2007-01-18,2864.88,2984.93,2854.3,2982.41,3392660.0,2868.18,114.23,0.0398
2007-01-19,2998.17,3128.05,2998.17,3127.38,4153491.0,2982.41,144.97,0.0486
2007-01-22,3188.09,3298.67,3180.84,3298.21,4354530.0,3127.38,170.83,0.0546
2007-01-23,3308.05,3321.13,3166.52,3229.45,3670800.0,3298.21,-68.76,-0.0208
2007-01-24,3217.15,3268.37,3166.49,3258.06,2960502.0,3229.45,28.61,0.0089
2007-01-25,3235.22,3235.22,3119.2,3125.91,3057689.0,3258.06,-132.15,-0.0406
2007-01-26,3077.44,3154.51,2979.21,3134.63,2527538.0,3125.91,8.72,0.0028
2007-01-29,3131.22,3196.2,3119.9,3183.05,2711205.0,3134.63,48.42,0.0154
2007-01-30,3193.82,3253.02,3171.79,3230.92,2647012.0,3183.05,47.87,0.015
2007-01-31,3222.81,3240.82,3039.06,3079.81,2674712.0,3230.92,-151.11,-0.0468
2007-02-01,3058.56,3138.05,3014.79,3131.19,2175948.0,3079.81,51.38,0.0167
2007-02-02,3125.64,3139.02,3076.91,3087.21,1886823.0,3131.19,-43.98,-0.014
2007-02-05,3069.81,3100.97,3035.36,3074.82,1581220.0,3087.21,-12.39,-0.004
2007-02-06,3058.67,3079.29,2991.11,3079.29,1820657.0,3074.82,4.47,0.0015
2007-02-07,3081.28,3126.61,3072.34,3096.16,1992790.0,3079.29,16.87,0.0055
2007-02-08,3099.61,3117.76,3077.74,3117.76,2048726.0,3096.16,21.6,0.007
2007-02-09,3113.01,3133.4,3098.67,3124.28,1735400.0,3117.76,6.52,0.0021
2007-02-12,3125.02,3221.23,3114.23,3219.97,2155325.0,3124.28,95.69,0.0306
2007-02-13,3229.42,3262.26,3212.43,3262.26,2149827.0,3219.97,42.29,0.0131
2007-02-14,3265.07,3309.29,3259.97,3302.82,2578596.0,3262.26,40.56,0.0124
2007-02-15,3307.24,3379.26,3307.24,3375.29,2735060.0,3302.82,72.47,0.0219
2007-02-16,3393.83,3433.67,3374.79,3395.53,2945364.0,3375.29,20.24,0.006
2007-02-26,3395.94,3424.48,3358.86,3424.48,2968931.0,3395.53,28.95,0.0085
2007-02-27,3422.16,3424.12,3100.96,3103.41,4124231.0,3424.48,-321.07,-0.0938
2007-02-28,3085.67,3182.78,3080.39,3178.46,3126957.0,3103.41,75.05,0.0242
2007-03-01,3192.26,3192.26,3061.67,3103.45,3247796.0,3178.46,-75.01,-0.0236
2007-03-02,3107.25,3180.07,3107.25,3159.37,2463869.0,3103.45,55.92,0.018
2007-03-05,3164.12,3213.28,3092.66,3171.5,2972136.0,3159.37,12.13,0.0038
2007-03-06,3163.17,3206.62,3138.44,3195.75,1973684.0,3171.5,24.25,0.0076
2007-03-07,3200.31,3305.74,3200.31,3300.22,2074463.0,3195.75,104.47,0.0327
2007-03-08,3308.01,3361.17,3281.16,3361.17,2390646.0,3300.22,60.95,0.0185
2007-03-09,3363.61,3373.77,3313.92,3333.14,2618291.0,3361.17,-28.03,-0.0083
2007-03-12,3346.85,3382.45,3307.26,3369.28,2828673.0,3333.14,36.14,0.0108
2007-03-13,3372.61,3379.4,3347.18,3367.88,2751571.0,3369.28,-1.4,-0.0004
2007-03-14,3346.24,3364.79,3256.75,3343.65,3070905.0,3367.88,-24.23,-0.0072
2007-03-15,3340.61,3419.77,3340.61,3419.77,3160556.0,3343.65,76.12,0.0228
2007-03-16,3432.24,3439.67,3337.0,3394.81,3298557.0,3419.77,-24.96,-0.0073
2007-03-19,3289.87,3430.46,3270.49,3413.41,2696807.0,3394.81,18.6,0.0055
2007-03-20,3416.34,3448.46,3397.89,3442.1,2427029.0,3413.41,28.69,0.0084
2007-03-21,3453.64,3473.59,3427.45,3473.59,2546687.0,3442.1,31.49,0.0091
2007-03-22,3478.72,3519.67,3476.97,3486.64,2896877.0,3473.59,13.05,0.0038
2007-03-23,3487.74,3552.1,3458.5,3552.1,2824030.0,3486.64,65.46,0.0188
2007-03-26,3561.96,3619.59,3561.96,3618.93,3219762.0,3552.1,66.83,0.0188
2007-03-27,3621.23,3623.1,3582.63,3614.45,3226686.0,3618.93,-4.48,-0.0012
2007-03-28,3620.17,3628.49,3471.72,3591.3,4094486.0,3614.45,-23.15,-0.0064
2007-03-29,3588.76,3605.0,3526.73,3549.13,3338453.0,3591.3,-42.17,-0.0117
2007-03-30,3539.92,3590.07,3513.41,3584.1,2297273.0,3549.13,34.97,0.0099
2007-04-02,3597.78,3639.98,3575.38,3639.93,2295898.0,3584.1,55.83,0.0156
2007-04-03,3643.15,3698.74,3628.76,3698.74,2275351.0,3639.93,58.81,0.0162
2007-04-04,3701.43,3716.37,3675.05,3710.87,2786334.0,3698.74,12.13,0.0033
2007-04-05,3711.83,3742.41,3686.18,3742.41,2622897.0,3710.87,31.54,0.0085
2007-04-06,3734.51,3805.45,3710.22,3805.45,2764920.0,3742.41,63.04,0.0168
2007-04-09,3818.69,3856.66,3818.69,3853.03,3141461.0,3805.45,47.58,0.0125
2007-04-10,3865.39,3907.77,3788.48,3904.3,3436488.0,3853.03,51.27,0.0133
2007-04-11,3916.95,3929.58,3847.97,3929.42,3550654.0,3904.3,25.12,0.0064
2007-04-12,3935.3,4043.01,3918.54,4038.66,3667738.0,3929.42,109.24,0.0278
2007-04-13,4052.24,4138.48,4036.74,4073.95,3991316.0,4038.66,35.29,0.0087
