date,open,high,low,close,volume,pre-close,changeamount,change
2005-03-09,1031.6,1034.62,1024.89,1032.55,8257822.0,1029.46,3.09,0.003
2005-03-10,1032.27,1032.27,1002.42,1005.55,7106020.0,1032.55,-27.0,-0.0261
2005-03-11,1003.78,1010.86,999.11,1009.43,5955310.0,1005.55,3.88,0.0039
2005-03-14,1009.18,1016.54,991.06,1007.77,7550503.0,1009.43,-1.66,-0.0016
2005-03-15,1007.89,1007.89,992.02,993.83,6499568.0,1007.77,-13.94,-0.0138
2005-03-16,992.64,992.64,977.13,983.92,5311964.0,993.83,-9.91,-0.01
2005-03-17,983.11,984.25,970.34,970.97,5313307.0,983.92,-12.95,-0.0132
2005-03-18,969.12,973.1,945.6,949.51,5393917.0,970.97,-21.46,-0.0221
2005-03-21,947.57,952.76,940.09,949.55,4192190.0,949.51,0.04,0.0
2005-03-22,948.78,949.07,918.09,922.56,5795013.0,949.55,-26.99,-0.0284
2005-03-23,921.07,937.68,914.54,923.19,5290283.0,922.56,0.63,0.0007
2005-03-24,922.18,933.92,914.65,933.35,4319201.0,923.19,10.16,0.011
2005-03-25,933.17,936.13,927.18,931.42,4189844.0,933.35,-1.93,-0.0021
2005-03-28,930.17,930.17,909.17,922.92,4019570.0,931.42,-8.5,-0.0091
2005-03-29,922.66,929.46,916.65,916.81,3698567.0,922.92,-6.11,-0.0066
2005-03-30,915.09,915.09,887.98,888.95,4689495.0,916.81,-27.86,-0.0304
2005-03-31,887.07,896.41,880.88,896.07,4125613.0,888.95,7.12,0.008
2005-04-01,895.23,934.55,884.63,927.55,6921793.0,896.07,31.48,0.0351
2005-04-04,919.14,920.62,904.62,909.87,5333838.0,927.55,-17.68,-0.0191
2005-04-05,908.19,912.38,899.8,901.74,4572502.0,909.87,-8.13,-0.0089
2005-04-06,901.74,921.64,893.03,918.56,6805027.0,901.74,16.82,0.0187
2005-04-07,919.24,945.57,917.63,932.33,9540235.0,918.56,13.77,0.015
2005-04-08,931.77,949.47,928.06,949.46,7997380.0,932.33,17.13,0.0184
2005-04-11,949.85,957.34,943.72,948.51,8688242.0,949.46,-0.95,-0.001
2005-04-12,947.12,947.12,927.11,927.41,6039966.0,948.51,-21.1,-0.0222
2005-04-13,932.31,951.2,932.31,950.23,8141086.0,927.41,22.82,0.0246
2005-04-14,952.54,954.14,934.13,935.43,6983687.0,950.23,-14.8,-0.0156
2005-04-15,931.67,931.67,911.32,913.27,6661596.0,935.43,-22.16,-0.0237
2005-04-18,910.89,910.89,895.28,901.12,5003269.0,913.27,-12.15,-0.0133
2005-04-19,899.93,905.05,893.29,902.79,4798602.0,901.12,1.67,0.0019
2005-04-20,902.22,902.22,880.93,884.08,5321650.0,902.79,-18.71,-0.0207
2005-04-21,881.68,886.44,863.14,867.33,6250349.0,884.08,-16.75,-0.0189
2005-04-22,865.82,870.01,851.34,857.4,6224884.0,867.33,-9.93,-0.0114
2005-04-25,846.14,847.81,829.55,841.06,5819861.0,857.4,-16.34,-0.0191
2005-04-26,839.25,858.11,835.86,855.24,6199955.0,841.06,14.18,0.0169
2005-04-27,857.95,857.95,839.56,839.95,5943654.0,855.24,-15.29,-0.0179
2005-04-28,837.38,863.45,825.51,860.62,7643112.0,839.95,20.67,0.0246
2005-04-29,860.39,860.39,845.44,847.61,6013685.0,860.62,-13.01,-0.0151
2005-05-09,848.09,851.21,818.11,818.4,4206100.0,847.61,-29.21,-0.0345
2005-05-10,814.77,818.5,791.1,818.09,4946935.0,818.4,-0.31,-0.0004
2005-05-11,816.82,822.77,809.58,811.57,4637579.0,818.09,-6.52,-0.008
2005-05-12,810.16,814.89,799.82,807.51,4597105.0,811.57,-4.06,-0.005
2005-05-13,806.73,819.42,801.87,814.88,5197528.0,807.51,7.37,0.0091
2005-05-16,814.06,814.06,802.82,808.17,4537502.0,814.88,-6.71,-0.0082
2005-05-17,806.81,821.05,803.42,818.46,4955081.0,808.17,10.29,0.0127
2005-05-18,818.12,824.77,811.04,824.64,4558077.0,818.46,6.18,0.0076
2005-05-19,824.83,828.58,814.15,824.94,4776276.0,824.64,0.3,0.0004
2005-05-20,824.57,828.08,818.37,819.13,4327522.0,824.94,-5.81,-0.007
2005-05-23,816.2,816.2,793.05,793.72,4312715.0,819.13,-25.41,-0.031
2005-05-24,791.13,811.67,788.82,808.74,4695292.0,793.72,15.02,0.0189
2005-05-25,808.52,817.67,803.94,809.7,5294537.0,808.74,0.96,0.0012
2005-05-26,808.66,812.69,795.43,799.02,4838787.0,809.7,-10.68,-0.0132
2005-05-27,797.18,806.25,789.86,791.0,4167631.0,799.02,-8.02,-0.01
2005-05-30,788.64,799.4,783.85,797.53,3848708.0,791.0,6.53,0.0083
2005-05-31,798.33,802.04,793.88,796.87,4299736.0,797.53,-0.66,-0.0008
2005-06-01,795.82,795.82,774.35,778.67,4648727.0,796.87,-18.2,-0.0228
2005-06-02,777.47,779.23,764.15,769.42,4950638.0,778.67,-9.25,-0.0119
2005-06-03,767.67,772.83,755.26,765.97,4586315.0,769.42,-3.45,-0.0045
2005-06-06,764.66,778.4,751.32,778.21,4763542.0,765.97,12.24,0.016
2005-06-07,779.72,795.42,776.12,779.84,7087300.0,778.21,1.63,0.0021
2005-06-08,782.01,845.06,782.01,841.36,14973544.0,779.84,61.52,0.0789
2005-06-09,840.23,858.75,829.28,849.73,15311451.0,841.36,8.37,0.0099
2005-06-10,850.02,850.02,827.75,831.61,10035948.0,849.73,-18.12,-0.0213
2005-06-13,830.8,837.38,818.58,834.25,6894838.0,831.61,2.64,0.0032
2005-06-14,835.35,841.33,817.53,818.19,7401586.0,834.25,-16.06,-0.0193
2005-06-15,815.73,815.73,794.85,796.26,5884532.0,818.19,-21.93,-0.0268
2005-06-16,795.76,804.04,786.01,803.95,5514482.0,796.26,7.69,0.0097
2005-06-17,805.75,809.58,796.89,800.14,5478499.0,803.95,-3.81,-0.0047
2005-06-20,799.47,823.91,786.43,823.73,7966476.0,800.14,23.59,0.0295
2005-06-21,823.54,824.04,813.28,816.2,6385113.0,823.73,-7.53,-0.0091
2005-06-22,814.91,819.49,808.77,818.65,4992737.0,816.2,2.45,0.003
2005-06-23,818.19,821.46,808.56,809.35,5246658.0,818.65,-9.3,-0.0114
2005-06-24,807.68,813.28,802.49,813.2,4276755.0,809.35,3.85,0.0048
2005-06-27,817.28,838.42,817.28,834.35,9280984.0,813.2,21.15,0.026
2005-06-28,832.16,832.16,817.29,819.05,5747787.0,834.35,-15.3,-0.0183
2005-06-29,818.09,821.08,813.08,814.06,5149890.0,819.05,-4.99,-0.0061
2005-06-30,813.15,813.15,790.76,791.5,5354700.0,814.06,-22.56,-0.0277
2005-07-01,789.18,789.18,758.71,760.35,6469073.0,791.5,-31.15,-0.0394
2005-07-04,756.03,756.03,732.86,749.48,5909701.0,760.35,-10.87,-0.0143
2005-07-05,747.89,752.77,739.62,744.6,4391462.0,749.48,-4.88,-0.0065
2005-07-06,744.8,750.3,738.38,743.44,4280243.0,744.6,-1.16,-0.0016
2005-07-07,743.32,751.13,740.49,747.42,3925134.0,743.44,3.98,0.0054
2005-07-08,746.29,746.29,722.28,722.85,5099620.0,747.42,-24.57,-0.0329
2005-07-11,725.64,742.95,712.97,714.48,5045519.0,722.85,-8.37,-0.0116
2005-07-12,712.31,740.59,708.99,739.53,6903271.0,714.48,25.05,0.0351
2005-07-13,738.61,738.74,729.59,732.44,5718450.0,739.53,-7.09,-0.0096
2005-07-14,732.01,740.05,729.27,732.54,5236366.0,732.44,0.1,0.0001
2005-07-15,732.67,736.41,712.44,714.49,5942104.0,732.54,-18.05,-0.0246
2005-07-18,712.32,712.32,694.85,696.85,4817896.0,714.49,-17.64,-0.0247
2005-07-19,695.77,705.08,692.7,703.07,4185245.0,696.85,6.22,0.0089
2005-07-20,703.17,711.01,699.19,707.29,4243009.0,703.07,4.22,0.006
2005-07-21,707.05,707.94,695.38,704.79,4745981.0,707.29,-2.5,-0.0035
2005-07-22,704.61,728.52,704.23,721.45,9508555.0,704.79,16.66,0.0236
2005-07-25,720.61,720.99,714.68,718.87,5771020.0,721.45,-2.58,-0.0036
2005-07-26,718.62,736.72,718.6,735.86,9191361.0,718.87,16.99,0.0236
2005-07-27,736.29,750.09,731.08,750.02,9472478.0,735.86,14.16,0.0192
2005-07-28,750.4,755.94,744.02,747.23,10747152.0,750.02,-2.79,-0.0037
2005-07-29,746.59,748.38,739.4,744.83,7056953.0,747.23,-2.4,-0.0032
2005-08-01,744.77,751.05,742.9,750.49,6317943.0,744.83,5.66,0.0076
2005-08-02,750.96,763.29,746.82,763.29,8902167.0,750.49,12.8,0.0171
2005-08-03,764.94,781.03,763.87,769.75,14083549.0,763.29,6.46,0.0085
2005-08-04,767.57,769.34,761.36,765.26,8661784.0,769.75,-4.49,-0.0058
2005-08-05,765.39,787.93,765.39,787.82,12490262.0,765.26,22.56,0.0295
2005-08-08,792.4,805.6,790.18,800.12,15361394.0,787.82,12.3,0.0156
2005-08-09,800.84,814.26,794.18,814.19,14016400.0,800.12,14.07,0.0176
2005-08-10,814.76,823.99,804.52,823.84,15201123.0,814.19,9.65,0.0119
2005-08-11,823.72,833.68,820.29,832.84,16463304.0,823.84,9.0,0.0109
2005-08-12,833.46,839.52,811.38,816.39,17643086.0,832.84,-16.45,-0.0198
2005-08-15,814.84,839.68,814.56,839.67,12625261.0,816.39,23.28,0.0285
2005-08-16,841.32,846.66,830.73,839.26,15515941.0,839.67,-0.41,-0.0005
2005-08-17,837.9,854.61,823.44,854.53,16792374.0,839.26,15.27,0.0182
2005-08-18,855.88,865.69,819.88,820.66,21332119.0,854.53,-33.87,-0.0396
2005-08-19,816.96,828.12,803.28,820.87,13860548.0,820.66,0.21,0.0003
2005-08-22,819.48,833.27,817.17,831.5,9724413.0,820.87,10.63,0.0129
2005-08-23,830.74,830.74,809.46,816.91,9183851.0,831.5,-14.59,-0.0175
2005-08-24,816.74,826.73,816.61,826.72,8841057.0,816.91,9.81,0.012
2005-08-25,827.01,836.58,821.58,836.42,10375848.0,826.72,9.7,0.0117
2005-08-26,837.41,842.3,830.58,840.43,11880800.0,836.42,4.01,0.0048
2005-08-29,839.31,840.04,826.36,832.25,10782556.0,840.43,-8.18,-0.0097
2005-08-30,831.49,834.21,827.09,827.55,9242035.0,832.25,-4.7,-0.0056
2005-08-31,827.23,845.15,822.17,845.14,11349943.0,827.55,17.59,0.0213
2005-09-01,845.93,865.41,842.81,865.41,17034066.0,845.14,20.27,0.024
2005-09-02,866.55,874.16,861.48,872.49,15365547.0,865.41,7.08,0.0082
2005-09-05,873.86,884.4,871.88,884.29,12504192.0,872.49,11.8,0.0135
2005-09-06,885.36,892.22,860.36,862.49,17050903.0,884.29,-21.8,-0.0247
2005-09-07,860.38,888.18,857.76,888.13,13957595.0,862.49,25.64,0.0297
2005-09-08,890.19,894.74,878.28,889.69,14699157.0,888.13,1.56,0.0018
2005-09-09,889.55,893.83,875.61,879.5,10399467.0,889.69,-10.19,-0.0115
2005-09-12,878.73,883.56,874.77,883.56,7656523.0,879.5,4.06,0.0046
2005-09-13,884.25,904.31,883.46,904.31,12496272.0,883.56,20.75,0.0235
2005-09-14,906.21,915.13,902.56,914.98,16597333.0,904.31,10.67,0.0118
2005-09-15,914.91,920.95,910.77,918.51,13582384.0,914.98,3.53,0.0039
2005-09-16,918.26,918.8,910.84,917.64,10961532.0,918.51,-0.87,-0.0009
2005-09-19,918.13,930.59,915.93,930.49,12056208.0,917.64,12.85,0.014
2005-09-20,931.88,931.89,915.14,924.16,15747605.0,930.49,-6.33,-0.0068
2005-09-21,921.92,922.18,908.98,909.79,15603139.0,924.16,-14.37,-0.0155
2005-09-22,906.05,907.29,866.95,880.01,14408321.0,909.79,-29.78,-0.0327
2005-09-23,876.31,883.54,868.16,868.55,9799784.0,880.01,-11.46,-0.013
2005-09-26,867.22,875.03,862.19,874.84,6965689.0,868.55,6.29,0.0072
2005-09-27,875.1,877.66,856.5,856.96,8805881.0,874.84,-17.88,-0.0204
2005-09-28,855.8,863.81,849.89,852.36,7510781.0,856.96,-4.6,-0.0054
2005-09-29,852.04,871.49,852.04,871.29,8835360.0,852.36,18.93,0.0222
2005-09-30,871.23,873.11,866.83,869.51,7529963.0,871.29,-1.78,-0.002
2005-10-10,870.05,870.05,857.97,858.75,6119495.0,869.51,-10.76,-0.0124
2005-10-11,857.64,878.69,854.27,878.62,7635267.0,858.75,19.87,0.0231
2005-10-12,879.05,891.86,874.98,887.71,9459205.0,878.62,9.09,0.0103
2005-10-13,888.3,890.86,881.23,883.45,8287048.0,887.71,-4.26,-0.0048
2005-10-14,882.87,883.84,873.46,876.05,7954049.0,883.45,-7.4,-0.0084
2005-10-17,874.85,878.89,868.46,878.76,7687888.0,876.05,2.71,0.0031
2005-10-18,878.78,893.98,878.45,893.7,9716210.0,878.76,14.94,0.017
2005-10-19,893.47,900.68,884.99,886.31,9843633.0,893.7,-7.39,-0.0083
2005-10-20,885.34,886.84,872.48,886.55,9521935.0,886.31,0.24,0.0003
2005-10-21,886.43,898.25,885.28,895.03,10024927.0,886.55,8.48,0.0096
2005-10-24,895.43,899.44,891.96,897.76,8789354.0,895.03,2.73,0.0031
2005-10-25,896.69,896.69,877.54,877.58,8676966.0,897.76,-20.18,-0.0225
2005-10-26,875.54,876.41,853.6,854.03,9382014.0,877.58,-23.55,-0.0268
2005-10-27,851.08,856.97,841.86,847.59,8103937.0,854.03,-6.44,-0.0075
2005-10-28,846.7,850.91,814.12,825.06,8668966.0,847.59,-22.53,-0.0266
2005-10-31,823.23,831.18,819.36,828.66,6492574.0,825.06,3.6,0.0044
2005-11-01,827.89,827.89,808.4,823.33,6944239.0,828.66,-5.33,-0.0064
2005-11-02,823.21,843.15,823.21,840.32,9095992.0,823.33,16.99,0.0206
2005-11-03,839.86,842.52,826.12,828.91,7559623.0,840.32,-11.41,-0.0136
2005-11-04,828.04,835.22,820.9,835.12,6449610.0,828.91,6.21,0.0075
2005-11-07,835.06,842.06,829.74,842.0,6132963.0,835.12,6.88,0.0082
2005-11-08,841.93,849.11,835.81,848.97,7297838.0,842.0,6.97,0.0083
2005-11-09,848.74,852.03,844.76,845.11,7612746.0,848.97,-3.86,-0.0045
2005-11-10,843.62,843.62,820.64,821.27,8439580.0,845.11,-23.84,-0.0282
2005-11-11,818.72,828.39,814.72,823.96,6380093.0,821.27,2.69,0.0033
2005-11-14,821.78,827.58,819.19,827.57,4468436.0,823.96,3.61,0.0044
2005-11-15,827.52,832.99,816.79,820.49,5871615.0,827.57,-7.08,-0.0086
2005-11-16,820.07,826.69,808.21,826.69,5542224.0,820.49,6.2,0.0076
2005-11-17,827.22,830.37,823.0,825.8,5533816.0,826.69,-0.89,-0.0011
2005-11-18,824.8,845.7,824.36,843.74,9690756.0,825.8,17.94,0.0217
2005-11-21,844.63,849.3,842.44,846.96,6608677.0,843.74,3.22,0.0038
2005-11-22,847.18,847.45,831.37,831.77,6275090.0,846.96,-15.19,-0.0179
2005-11-23,831.7,838.56,828.07,838.12,4940421.0,831.77,6.35,0.0076
2005-11-24,837.68,843.96,836.86,841.7,5531201.0,838.12,3.58,0.0043
2005-11-25,841.71,841.78,836.44,841.13,4849548.0,841.7,-0.57,-0.0007
2005-11-28,841.21,841.88,835.05,838.34,4591305.0,841.13,-2.79,-0.0033
2005-11-29,839.25,839.25,826.44,827.01,4499554.0,838.34,-11.33,-0.0135
2005-11-30,826.34,829.7,821.67,829.5,4805174.0,827.01,2.49,0.003
2005-12-01,829.34,832.12,824.28,828.19,3927208.0,829.5,-1.31,-0.0016
2005-12-02,827.15,827.91,816.42,817.86,4399086.0,828.19,-10.33,-0.0125
2005-12-05,819.79,819.79,796.34,796.93,4895370.0,817.86,-20.93,-0.0256
2005-12-06,795.11,800.58,792.11,798.88,3727782.0,796.93,1.95,0.0024
2005-12-07,800.18,806.89,798.29,806.78,3755355.0,798.88,7.9,0.0099
2005-12-08,807.41,808.9,801.19,805.56,3896999.0,806.78,-1.22,-0.0015
2005-12-09,805.52,819.53,803.81,819.2,5563455.0,805.56,13.64,0.0169
2005-12-12,820.11,825.61,817.93,824.52,5468310.0,819.2,5.32,0.0065
2005-12-13,824.63,824.96,815.35,824.86,4917438.0,824.52,0.34,0.0004
2005-12-14,824.86,833.47,819.53,832.51,5933929.0,824.86,7.65,0.0093
2005-12-15,833.47,837.48,826.61,827.54,6089472.0,832.51,-4.97,-0.006
2005-12-16,827.16,834.66,824.52,834.54,5199474.0,827.54,7.0,0.0085
2005-12-19,834.96,836.47,831.98,834.71,4859568.0,834.54,0.17,0.0002
2005-12-20,834.89,836.28,829.36,836.12,4454202.0,834.71,1.41,0.0017
2005-12-21,836.63,838.14,829.19,830.77,5205742.0,836.12,-5.35,-0.0064
2005-12-22,830.45,835.56,828.32,835.5,5080676.0,830.77,4.73,0.0057
2005-12-23,835.77,845.63,835.54,845.59,6446099.0,835.5,10.09,0.0121
2005-12-26,846.93,855.13,846.8,853.17,7860415.0,845.59,7.58,0.009
2005-12-27,854.75,855.97,849.48,854.53,6528869.0,853.17,1.36,0.0016
2005-12-28,854.64,857.26,852.22,857.21,5615717.0,854.53,2.68,0.0031
2005-12-29,858.41,866.78,858.41,866.75,8617095.0,857.21,9.54,0.0111
2005-12-30,868.44,869.26,857.71,860.13,7552316.0,866.75,-6.62,-0.0076
2006-01-04,860.04,871.96,859.31,871.73,8039010.0,860.13,11.6,0.0135
2006-01-05,872.09,882.81,871.6,882.73,10885811.0,871.73,11.0,0.0126
2006-01-06,884.92,896.06,879.18,891.94,13370231.0,882.73,9.21,0.0104
2006-01-09,893.53,905.43,892.21,905.07,12361296.0,891.94,13.13,0.0147
2006-01-10,907.64,911.29,898.73,911.19,11200080.0,905.07,6.12,0.0068
2006-01-11,910.76,915.02,901.4,906.5,12953141.0,911.19,-4.69,-0.0051
2006-01-12,906.94,927.42,905.43,927.42,14024614.0,906.5,20.92,0.0231
2006-01-13,930.3,935.53,924.55,932.5,14459388.0,927.42,5.08,0.0055
2006-01-16,933.22,935.53,919.92,920.33,12592136.0,932.5,-12.17,-0.0131
2006-01-17,918.52,922.68,914.38,919.28,8918319.0,920.33,-1.05,-0.0011
2006-01-18,920.06,939.22,919.63,939.14,11474786.0,919.28,19.86,0.0216
2006-01-19,941.17,950.04,935.76,949.91,13989234.0,939.14,10.77,0.0115
2006-01-20,950.63,954.65,943.12,952.77,14779172.0,949.91,2.86,0.003
2006-01-23,955.09,962.08,946.6,961.07,14125714.0,952.77,8.3,0.0087
2006-01-24,961.65,969.43,956.98,960.35,14103819.0,961.07,-0.72,-0.0007
2006-01-25,960.03,963.74,947.3,957.79,12817111.0,960.35,-2.56,-0.0027
2006-02-06,961.03,980.99,960.32,980.91,12923121.0,957.79,23.12,0.0241
2006-02-07,983.34,989.7,970.31,981.57,17016907.0,980.91,0.66,0.0007
2006-02-08,979.15,983.04,970.41,982.94,13588630.0,981.57,1.37,0.0014
2006-02-09,982.18,982.18,967.31,969.58,11835024.0,982.94,-13.36,-0.0136
2006-02-10,971.25,980.8,970.83,980.8,11797244.0,969.58,11.22,0.0116
2006-02-13,981.63,981.71,967.13,977.4,11393721.0,980.8,-3.4,-0.0035
2006-02-14,977.28,986.06,976.16,986.06,10447628.0,977.4,8.66,0.0089
2006-02-15,987.09,990.49,982.03,986.16,12322016.0,986.06,0.1,0.0001
2006-02-16,986.33,986.33,958.18,958.59,14477526.0,986.16,-27.57,-0.028
2006-02-17,961.25,962.5,949.43,949.99,11246007.0,958.59,-8.6,-0.009
2006-02-20,949.03,952.42,942.71,943.77,9821570.0,949.99,-6.22,-0.0065
2006-02-21,943.11,960.09,933.37,960.02,10166777.0,943.77,16.25,0.0172
2006-02-22,960.1,967.61,957.66,959.95,10339439.0,960.02,-0.07,-0.0001
2006-02-23,959.13,960.67,946.88,958.72,9184009.0,959.95,-1.23,-0.0013
2006-02-24,959.34,967.29,958.38,967.16,10007130.0,958.72,8.44,0.0088
2006-02-27,968.21,969.34,959.45,963.38,9025472.0,967.16,-3.78,-0.0039
2006-02-28,962.52,964.95,947.87,964.73,8702274.0,963.38,1.35,0.0014
2006-03-01,966.84,972.25,963.24,972.07,9658441.0,964.73,7.34,0.0076
2006-03-02,972.15,972.15,950.38,953.37,11407653.0,972.07,-18.7,-0.0192
2006-03-03,951.93,956.95,941.8,954.46,9435551.0,953.37,1.09,0.0011
2006-03-06,955.25,957.2,949.46,952.35,7323049.0,954.46,-2.11,-0.0022
2006-03-07,951.64,951.64,927.5,928.58,8621116.0,952.35,-23.77,-0.025
2006-03-08,924.61,927.79,913.71,924.83,7226656.0,928.58,-3.75,-0.004
2006-03-09,923.32,926.56,917.49,920.13,6110908.0,924.83,-4.7,-0.0051
2006-03-10,922.44,925.1,917.91,921.68,6049099.0,920.13,1.55,0.0017
2006-03-13,921.23,928.83,920.05,928.52,5621891.0,921.68,6.84,0.0074
2006-03-14,929.01,931.86,923.47,931.72,6342600.0,928.52,3.2,0.0034
2006-03-15,931.27,942.71,930.0,942.69,7998642.0,931.72,10.97,0.0118
2006-03-16,942.72,945.56,939.21,945.52,8182272.0,942.69,2.83,0.003
2006-03-17,944.95,946.53,938.9,943.73,8944893.0,945.52,-1.79,-0.0019
2006-03-20,944.1,956.14,939.85,956.14,9120389.0,943.73,12.41,0.0131
2006-03-21,957.89,963.99,955.01,959.93,11865276.0,956.14,3.79,0.004
2006-03-22,959.52,972.14,957.38,972.14,11514166.0,959.93,12.21,0.0127
2006-03-23,972.72,982.62,971.18,980.84,13897920.0,972.14,8.7,0.0089
2006-03-24,982.46,983.84,972.85,974.27,12647982.0,980.84,-6.57,-0.0067
2006-03-27,974.56,984.3,969.67,984.15,10706853.0,974.27,9.88,0.0101
2006-03-28,987.53,994.98,986.35,994.52,13360061.0,984.15,10.37,0.0105
2006-03-29,995.69,1007.99,993.71,997.7,15784085.0,994.52,3.18,0.0032
2006-03-30,997.14,998.91,986.51,986.96,13329955.0,997.7,-10.74,-0.0108
2006-03-31,988.96,1000.53,985.41,1000.25,13282342.0,986.96,13.29,0.0135
2006-04-03,1001.32,1025.79,1001.32,1025.79,17490890.0,1000.25,25.54,0.0255
2006-04-04,1029.11,1038.11,1024.17,1038.11,18674872.0,1025.79,12.32,0.012
2006-04-05,1039.78,1049.08,1037.6,1048.67,18667858.0,1038.11,10.56,0.0102
2006-04-06,1052.35,1064.58,1045.9,1053.69,21173354.0,1048.67,5.02,0.0048
2006-04-07,1056.29,1068.17,1051.79,1068.11,21288522.0,1053.69,14.42,0.0137
2006-04-10,1071.19,1090.72,1069.73,1090.72,21976514.0,1068.11,22.61,0.0212
2006-04-11,1097.27,1098.96,1081.69,1094.41,22595820.0,1090.72,3.69,0.0034
2006-04-12,1095.08,1101.49,1089.13,1095.5,20140515.0,1094.41,1.09,0.001
2006-04-13,1097.29,1103.66,1062.47,1062.69,22614391.0,1095.5,-32.81,-0.0299
2006-04-14,1058.71,1088.27,1053.89,1088.18,16434914.0,1062.69,25.49,0.024
2006-04-17,1086.24,1097.5,1080.62,1093.51,19137336.0,1088.18,5.33,0.0049
2006-04-18,1094.36,1100.88,1087.01,1097.73,17175728.0,1093.51,4.22,0.0039
2006-04-19,1098.58,1100.66,1082.18,1100.66,18561782.0,1097.73,2.93,0.0027
2006-04-20,1102.27,1102.27,1084.2,1091.85,19770248.0,1100.66,-8.81,-0.008
2006-04-21,1091.66,1106.54,1081.19,1102.55,20485060.0,1091.85,10.7,0.0098
2006-04-24,1106.12,1107.59,1083.09,1094.38,22778341.0,1102.55,-8.17,-0.0074
2006-04-25,1091.84,1109.31,1076.91,1103.06,20744156.0,1094.38,8.68,0.0079
2006-04-26,1103.75,1125.87,1102.83,1116.81,22602809.0,1103.06,13.75,0.0125
2006-04-27,1119.67,1127.97,1110.69,1125.32,18574313.0,1116.81,8.51,0.0076
2006-04-28,1117.51,1146.38,1098.77,1141.69,20532797.0,1125.32,16.37,0.0145
2006-05-08,1148.08,1181.53,1148.08,1180.73,22440402.0,1141.69,39.04,0.0342
2006-05-09,1188.8,1218.09,1182.95,1218.09,29808582.0,1180.73,37.36,0.0316
2006-05-10,1227.29,1247.23,1214.73,1241.57,31202885.0,1218.09,23.48,0.0193
