date,open,high,low,close,volume,pre-close,changeamount,change
1991-05-17,827.72,827.72,827.72,827.72,9014.0,830.06,-2.34,-0.0028
1991-05-18,825.37,825.37,825.2,825.2,4180.0,827.72,-2.52,-0.003
1991-05-20,822.67,822.67,822.67,822.67,5631.0,825.2,-2.53,-0.0031
1991-05-21,820.15,820.15,820.15,820.15,3708.0,822.67,-2.52,-0.0031
1991-05-22,817.63,817.63,817.63,817.63,4533.0,820.15,-2.52,-0.0031
1991-05-23,814.16,815.22,813.59,813.59,3267.0,817.63,-4.04,-0.0049
1991-05-24,809.56,809.56,809.56,809.56,1008.0,813.59,-4.03,-0.005
1991-05-25,805.52,805.52,805.52,805.52,435.0,809.56,-4.04,-0.005
1991-05-27,801.48,801.48,801.48,801.48,1320.0,805.52,-4.04,-0.005
1991-05-28,797.98,797.98,797.98,797.98,178.0,801.48,-3.5,-0.0044
1991-05-29,794.61,794.61,794.61,794.61,136.0,797.98,-3.37,-0.0042
1991-05-30,791.23,791.23,791.23,791.23,204.0,794.61,-3.38,-0.0043
1991-05-31,787.85,787.85,787.85,787.85,81.0,791.23,-3.38,-0.0043
1991-06-01,784.48,784.48,784.48,784.48,260.0,787.85,-3.37,-0.0043
1991-06-03,781.1,781.1,781.1,781.1,257.0,784.48,-3.38,-0.0043
1991-06-04,777.72,777.72,777.72,777.72,801.0,781.1,-3.38,-0.0043
1991-06-05,774.35,774.35,774.35,774.35,1650.0,777.72,-3.37,-0.0043
1991-06-06,771.26,771.26,771.26,771.26,24.0,774.35,-3.09,-0.004
1991-06-07,768.16,768.16,768.16,768.16,106.0,771.26,-3.1,-0.004
1991-06-08,765.36,765.36,757.27,758.74,101.0,768.16,-9.42,-0.0123
1991-06-10,754.25,754.25,733.65,733.65,165.0,758.74,-25.09,-0.0331
1991-06-11,733.7,756.51,732.23,756.51,987.0,733.65,22.86,0.0312
1991-06-12,755.26,758.21,751.41,753.06,1905.0,756.51,-3.45,-0.0046
1991-06-13,751.07,751.07,745.92,745.92,2389.0,753.06,-7.14,-0.0095
1991-06-14,743.2,743.2,734.2,735.67,2362.0,745.92,-10.25,-0.0137
1991-06-15,732.78,734.25,726.89,728.36,1057.0,735.67,-7.31,-0.0099
1991-06-17,716.99,721.18,715.14,721.0,2100.0,728.36,-7.36,-0.0101
1991-06-18,717.13,721.94,716.4,721.21,1485.0,721.0,0.21,0.0003
1991-06-19,717.71,721.37,715.88,717.33,2312.0,721.21,-3.88,-0.0054
1991-06-20,714.18,714.18,707.56,710.12,2250.0,717.33,-7.21,-0.0101
1991-06-21,706.97,707.35,703.66,704.41,1802.0,710.12,-5.71,-0.008
1991-06-22,700.89,702.72,697.23,698.33,2211.0,704.41,-6.08,-0.0086
1991-06-24,694.2,696.76,687.18,689.79,2765.0,698.33,-8.54,-0.0122
1991-06-25,685.3,691.55,684.93,690.09,6183.0,689.79,0.3,0.0004
1991-06-26,686.21,695.28,683.89,693.96,6566.0,690.09,3.87,0.0056
1991-06-27,690.66,697.46,687.67,694.9,8649.0,693.96,0.94,0.0014
1991-06-28,691.45,693.37,686.53,691.41,10643.0,694.9,-3.49,-0.005
1991-06-29,689.11,691.31,684.19,690.48,4476.0,691.41,-0.93,-0.0013
1991-07-01,685.65,687.48,680.83,684.01,9790.0,690.48,-6.47,-0.0094
1991-07-02,680.4,683.34,665.39,670.15,7852.0,684.01,-13.86,-0.0203
1991-07-03,666.81,671.95,660.93,669.06,8494.0,670.15,-1.09,-0.0016
1991-07-04,665.85,667.54,660.42,661.61,1135.0,669.06,-7.45,-0.0111
1991-07-05,659.38,660.66,648.22,652.38,7660.0,661.61,-9.23,-0.014
1991-07-06,647.8,648.08,639.01,643.19,5270.0,652.38,-9.19,-0.0141
1991-07-08,640.79,641.41,623.23,628.45,6982.0,643.19,-14.74,-0.0229
1991-07-09,620.78,620.78,603.04,611.99,9842.0,628.45,-16.46,-0.0262
1991-07-10,609.63,617.19,607.64,614.92,9245.0,611.99,2.93,0.0048
1991-07-11,612.62,615.0,604.76,608.27,6137.0,614.92,-6.65,-0.0108
1991-07-12,605.55,606.19,598.86,603.02,8516.0,608.27,-5.25,-0.0086
1991-07-13,600.75,604.11,599.66,602.69,4881.0,603.02,-0.33,-0.0005
1991-07-15,600.47,600.75,590.81,594.38,5966.0,602.69,-8.31,-0.0138
1991-07-16,591.97,592.96,581.74,584.85,6642.0,594.38,-9.53,-0.016
1991-07-17,580.06,582.33,572.52,576.75,7112.0,584.85,-8.1,-0.0138
1991-07-18,574.99,613.83,573.6,608.91,5936.0,576.75,32.16,0.0558
1991-07-19,609.39,640.22,606.25,616.73,10972.0,608.91,7.82,0.0128
1991-07-20,611.18,612.15,594.45,602.9,6142.0,616.73,-13.83,-0.0224
1991-07-22,603.6,607.84,595.85,601.76,12574.0,602.9,-1.14,-0.0019
1991-07-23,598.45,605.82,594.92,601.9,8344.0,601.76,0.14,0.0002
1991-07-24,598.47,600.09,594.65,598.81,4795.0,601.9,-3.09,-0.0051
1991-07-25,596.7,598.01,591.05,594.61,6698.0,598.81,-4.2,-0.007
1991-07-26,591.05,592.59,584.6,586.01,7019.0,594.61,-8.6,-0.0145
1991-07-27,583.89,587.43,582.64,585.45,2967.0,586.01,-0.56,-0.001
1991-07-29,583.37,584.99,574.65,579.73,8784.0,585.45,-5.72,-0.0098
1991-07-30,577.29,578.4,570.02,577.15,5935.0,579.73,-2.58,-0.0045
1991-07-31,572.86,578.74,571.91,578.42,5875.0,577.15,1.27,0.0022
1991-08-01,574.82,580.59,574.19,579.32,7379.0,578.42,0.9,0.0016
1991-08-02,576.39,579.74,574.81,577.96,5209.0,579.32,-1.36,-0.0023
1991-08-03,577.16,579.87,575.22,579.11,3314.0,577.96,1.15,0.002
1991-08-05,578.71,579.8,575.77,578.18,5608.0,579.11,-0.93,-0.0016
1991-08-06,575.97,578.91,573.75,576.83,5956.0,578.18,-1.35,-0.0023
1991-08-07,575.48,577.42,574.39,576.33,5220.0,576.83,-0.5,-0.0009
1991-08-08,575.75,576.07,573.52,574.52,4513.0,576.33,-1.81,-0.0031
1991-08-09,574.12,575.21,570.05,572.8,5492.0,574.52,-1.72,-0.003
1991-08-10,570.97,575.12,570.64,575.12,2362.0,572.8,2.32,0.0041
1991-08-12,573.74,574.51,571.01,572.79,5409.0,575.12,-2.33,-0.0041
1991-08-13,571.71,573.02,570.94,571.4,5445.0,572.79,-1.39,-0.0024
1991-08-14,570.54,572.62,569.41,570.54,4146.0,571.4,-0.86,-0.0015
1991-08-15,570.14,572.09,567.43,568.71,4454.0,570.54,-1.83,-0.0032
1991-08-16,568.98,572.19,567.36,570.96,5992.0,568.71,2.25,0.004
1991-08-17,437.69,448.86,432.18,447.21,1945.0,570.96,-123.75,-0.2167
1991-08-19,450.14,459.35,446.51,458.02,8585.0,447.21,10.81,0.0242
1991-08-20,456.72,457.78,446.64,449.1,8210.0,458.02,-8.92,-0.0195
1991-08-21,448.14,448.86,439.33,445.99,9104.0,449.1,-3.11,-0.0069
1991-08-22,443.66,446.2,434.29,437.26,8785.0,445.99,-8.73,-0.0196
1991-08-23,434.5,438.28,425.9,435.63,8740.0,437.26,-1.63,-0.0037
1991-08-24,442.73,447.77,434.07,444.14,5454.0,435.63,8.51,0.0195
1991-08-26,443.05,444.7,437.68,441.41,9355.0,444.14,-2.73,-0.0061
1991-08-27,439.6,441.3,434.73,437.08,9423.0,441.41,-4.33,-0.0098
1991-08-28,437.35,438.58,431.88,436.05,10226.0,437.08,-1.03,-0.0024
1991-08-29,432.32,436.32,430.61,435.37,7021.0,436.05,-0.68,-0.0016
1991-08-30,432.65,435.3,431.34,433.77,9136.0,435.37,-1.6,-0.0037
1991-08-31,431.92,433.87,429.04,432.92,5946.0,433.77,-0.85,-0.002
1991-09-02,431.03,432.86,425.82,431.79,10294.0,432.92,-1.13,-0.0026
1991-09-03,430.07,432.61,425.48,429.33,17588.0,431.79,-2.46,-0.0057
1991-09-04,427.41,429.25,422.24,425.99,7834.0,429.33,-3.34,-0.0078
1991-09-05,423.2,424.37,414.21,419.58,16468.0,425.99,-6.41,-0.015
1991-09-06,414.52,415.45,397.67,402.5,25058.0,419.58,-17.08,-0.0407
1991-09-07,401.35,406.93,396.52,405.75,11190.0,402.5,3.25,0.0081
1991-09-09,401.57,409.76,400.38,409.76,20223.0,405.75,4.01,0.0099
1991-09-10,407.04,412.64,403.32,410.44,14973.0,409.76,0.68,0.0017
1991-09-11,407.98,418.12,407.05,417.53,14247.0,410.44,7.09,0.0173
1991-09-12,416.57,420.12,414.44,419.04,12582.0,417.53,1.51,0.0036
1991-09-13,417.66,419.53,413.4,418.51,15524.0,419.04,-0.53,-0.0013
1991-09-14,415.77,417.43,413.17,416.84,9827.0,418.51,-1.67,-0.004
1991-09-16,414.03,415.56,409.68,413.86,11079.0,416.84,-2.98,-0.0071
1991-09-17,410.99,413.87,409.4,412.51,7639.0,413.86,-1.35,-0.0033
1991-09-18,409.97,412.49,407.84,410.99,7539.0,412.51,-1.52,-0.0037
1991-09-19,410.21,411.44,405.32,408.18,8784.0,410.99,-2.81,-0.0068
1991-09-20,406.91,409.21,405.38,407.54,5798.0,408.18,-0.64,-0.0016
1991-09-21,406.75,408.71,405.1,408.13,2223.0,407.54,0.59,0.0014
1991-09-23,406.77,408.43,406.34,408.43,5517.0,408.13,0.3,0.0007
1991-09-24,407.38,408.02,405.43,406.96,4443.0,408.43,-1.47,-0.0036
1991-09-25,405.78,411.97,404.84,409.03,7245.0,406.96,2.07,0.0051
1991-09-26,407.03,410.62,406.1,410.32,5162.0,409.03,1.29,0.0032
1991-09-27,410.34,415.96,408.82,413.78,7164.0,410.32,3.46,0.0084
1991-09-28,414.39,417.2,411.89,415.48,17326.0,413.78,1.7,0.0041
1991-09-29,415.25,418.02,413.68,417.37,4460.0,415.48,1.89,0.0045
1991-10-03,417.56,452.45,416.63,442.05,12528.0,417.37,24.68,0.0591
1991-10-04,445.18,446.24,432.71,438.35,16834.0,442.05,-3.7,-0.0084
1991-10-05,437.56,445.31,433.01,442.25,9098.0,438.35,3.9,0.0089
1991-10-07,445.51,492.51,444.58,491.26,22748.0,442.25,49.01,0.1108
1991-10-08,523.29,607.01,522.0,586.49,43434.0,491.26,95.23,0.1938
1991-10-09,593.66,723.53,593.66,712.85,62164.0,586.49,126.36,0.2155
1991-10-10,717.04,775.17,618.95,641.41,59729.0,712.85,-71.44,-0.1002
1991-10-11,634.4,676.18,539.87,667.99,53232.0,641.41,26.58,0.0414
1991-10-12,668.66,697.84,668.66,687.2,29168.0,667.99,19.21,0.0288
1991-10-14,691.93,709.01,683.86,692.0,46443.0,687.2,4.8,0.007
1991-10-15,692.89,696.09,646.55,656.81,28066.0,692.0,-35.19,-0.0509
1991-10-16,659.2,659.5,632.3,648.78,27484.0,656.81,-8.03,-0.0122
1991-10-17,646.93,672.98,642.69,672.13,36589.0,648.78,23.35,0.036
1991-10-18,673.64,697.23,669.15,675.86,31849.0,672.13,3.73,0.0055
1991-10-19,673.67,677.04,664.51,673.82,10936.0,675.86,-2.04,-0.003
1991-10-21,673.17,681.39,665.44,670.9,20252.0,673.82,-2.92,-0.0043
1991-10-22,671.54,672.47,656.15,659.23,19334.0,670.9,-11.67,-0.0174
1991-10-23,658.18,667.23,648.67,665.87,22693.0,659.23,6.64,0.0101
1991-10-24,666.11,680.14,664.82,672.97,23272.0,665.87,7.1,0.0107
1991-10-25,674.29,676.89,669.27,675.11,19435.0,672.97,2.14,0.0032
1991-10-26,674.86,677.76,670.91,674.57,14645.0,675.11,-0.54,-0.0008
1991-10-28,680.83,721.57,673.92,707.92,25804.0,674.57,33.35,0.0494
1991-10-29,708.25,745.3,707.67,725.95,33691.0,707.92,18.03,0.0255
1991-10-30,727.45,738.45,721.87,733.7,43214.0,725.95,7.75,0.0107
1991-10-31,736.81,788.95,735.63,779.81,46058.0,733.7,46.11,0.0628
1991-11-01,783.42,854.63,783.42,833.8,34860.0,779.81,53.99,0.0692
1991-11-02,837.84,849.4,829.53,838.7,19248.0,833.8,4.9,0.0059
1991-11-04,840.56,925.97,839.92,918.11,56557.0,838.7,79.41,0.0947
1991-11-05,921.24,972.63,909.35,919.05,61578.0,918.11,0.94,0.001
1991-11-06,920.76,922.04,827.08,879.2,59493.0,919.05,-39.85,-0.0434
1991-11-07,880.78,936.83,880.01,899.59,52840.0,879.2,20.39,0.0232
1991-11-08,901.81,918.49,879.55,914.82,61084.0,899.59,15.23,0.0169
1991-11-09,927.84,971.32,913.72,965.26,33854.0,914.82,50.44,0.0551
1991-11-12,969.51,1131.59,969.51,1122.72,62406.0,965.26,157.46,0.1631
1991-11-13,1124.42,1192.05,1124.42,1149.97,58786.0,1122.72,27.25,0.0243
1991-11-14,1152.56,1206.32,1149.7,1186.84,49351.0,1149.97,36.87,0.0321
1991-11-15,1185.23,1202.38,1136.1,1142.06,48917.0,1186.84,-44.78,-0.0377
1991-11-16,1144.28,1144.41,1086.16,1111.52,37461.0,1142.06,-30.54,-0.0267
1991-11-18,1109.55,1109.55,895.86,917.6,40537.0,1111.52,-193.92,-0.1745
1991-11-19,918.13,1068.78,911.94,1065.5,40645.0,917.6,147.9,0.1612
1991-11-20,1065.19,1109.49,1041.78,1062.21,35967.0,1065.5,-3.29,-0.0031
1991-11-21,1065.49,1068.11,983.85,1009.91,26582.0,1062.21,-52.3,-0.0492
1991-11-22,1011.42,1048.36,998.35,1039.52,28322.0,1009.91,29.61,0.0293
1991-11-23,1038.05,1046.72,1022.8,1035.89,18943.0,1039.52,-3.63,-0.0035
1991-11-25,1036.06,1037.58,978.17,994.93,22684.0,1035.89,-40.96,-0.0395
1991-11-26,997.34,997.77,921.12,929.58,32642.0,994.93,-65.35,-0.0657
1991-11-27,931.39,978.57,917.74,975.31,30672.0,929.58,45.73,0.0492
1991-11-28,976.18,996.3,931.31,936.05,31169.0,975.31,-39.26,-0.0403
1991-11-29,932.27,935.91,867.16,899.8,29569.0,936.05,-36.25,-0.0387
1991-11-30,901.09,903.96,875.36,881.49,17715.0,899.8,-18.31,-0.0203
1991-12-02,881.62,887.04,852.03,873.26,32448.0,881.49,-8.23,-0.0093
1991-12-03,871.52,918.36,865.48,909.47,21802.0,873.26,36.21,0.0415
1991-12-04,912.01,929.5,902.58,911.56,21711.0,909.47,2.09,0.0023
1991-12-05,912.74,913.13,869.25,879.01,10708.0,911.56,-32.55,-0.0357
1991-12-06,880.0,897.52,868.81,893.58,16804.0,879.01,14.57,0.0166
1991-12-07,894.09,908.36,887.3,902.66,8389.0,893.58,9.08,0.0102
1991-12-09,902.8,916.92,896.83,911.79,21782.0,902.66,9.13,0.0101
1991-12-10,910.95,924.76,908.96,922.39,20849.0,911.79,10.6,0.0116
1991-12-11,924.09,929.12,910.96,916.16,15785.0,922.39,-6.23,-0.0068
1991-12-12,915.93,915.93,891.43,900.16,12718.0,916.16,-16.0,-0.0175
1991-12-13,894.42,894.72,871.06,879.26,30017.0,900.16,-20.9,-0.0232
1991-12-14,876.76,892.85,874.25,890.76,14914.0,879.26,11.5,0.0131
1991-12-16,890.01,902.9,882.88,898.15,17049.0,890.76,7.39,0.0083
1991-12-17,900.13,903.23,885.23,890.63,13145.0,898.15,-7.52,-0.0084
1991-12-18,890.22,894.9,881.07,891.0,12086.0,890.63,0.37,0.0004
1991-12-19,891.27,891.91,882.11,887.33,12165.0,891.0,-3.67,-0.0041
1991-12-20,887.16,892.14,879.62,886.13,12165.0,887.33,-1.2,-0.0014
1991-12-21,887.76,891.66,881.82,888.37,7070.0,886.13,2.24,0.0025
1991-12-23,887.17,901.75,885.28,898.97,14835.0,888.37,10.6,0.0119
1991-12-24,899.73,968.95,895.97,962.97,37357.0,898.97,64.0,0.0712
1991-12-25,962.46,992.55,950.12,959.07,29358.0,962.97,-3.9,-0.004
1991-12-26,958.18,959.11,921.71,930.27,23948.0,959.07,-28.8,-0.03
1991-12-27,930.97,946.0,925.94,944.38,22182.0,930.27,14.11,0.0152
1991-12-28,941.66,967.63,939.59,965.55,13672.0,944.38,21.17,0.0224
1991-12-30,967.87,970.5,947.3,953.42,15104.0,965.55,-12.13,-0.0126
1991-12-31,953.23,966.92,950.31,963.57,10940.0,953.42,10.15,0.0106
1992-01-02,966.22,973.06,958.89,964.7,18109.0,963.57,1.13,0.0012
1992-01-03,965.38,969.15,957.72,962.16,18252.0,964.7,-2.54,-0.0026
1992-01-06,960.99,976.17,958.11,973.08,23925.0,962.16,10.92,0.0113
1992-01-07,972.53,990.98,968.49,986.99,33062.0,973.08,13.91,0.0143
1992-01-08,984.81,992.2,968.2,979.09,24403.0,986.99,-7.9,-0.008
1992-01-09,983.75,988.47,973.16,982.93,12703.0,979.09,3.84,0.0039
1992-01-10,983.77,987.19,976.11,985.67,10031.0,982.93,2.74,0.0028
1992-01-13,986.68,986.94,973.34,976.56,10388.0,985.67,-9.11,-0.0092
1992-01-14,976.22,977.07,958.02,962.72,9367.0,976.56,-13.84,-0.0142
1992-01-15,963.73,968.66,949.87,954.01,28748.0,962.72,-8.71,-0.009
1992-01-16,953.65,953.95,929.4,937.31,12331.0,954.01,-16.7,-0.0175
1992-01-17,935.64,947.58,917.37,945.36,11587.0,937.31,8.05,0.0086
1992-01-20,945.57,965.92,943.74,958.36,17192.0,945.36,13.0,0.0138
1992-01-21,958.88,964.56,945.6,949.69,8758.0,958.36,-8.67,-0.009
1992-01-22,947.9,953.23,938.88,946.26,15505.0,949.69,-3.43,-0.0036
1992-01-23,947.72,956.01,942.85,952.95,13793.0,946.26,6.69,0.0071
1992-01-24,953.72,967.16,950.09,962.69,14284.0,952.95,9.74,0.0102
1992-01-27,960.35,963.67,951.1,955.26,19608.0,962.69,-7.43,-0.0077
1992-01-28,957.65,960.83,954.1,959.59,13409.0,955.26,4.33,0.0045
1992-01-29,959.34,976.6,957.39,970.9,14022.0,959.59,11.31,0.0118
1992-01-30,971.22,988.41,969.74,983.94,13823.0,970.9,13.04,0.0134
1992-01-31,987.23,1010.82,984.19,1004.75,16529.0,983.94,20.81,0.0211
1992-02-01,1005.51,1017.62,998.84,1012.17,9951.0,1004.75,7.42,0.0074
1992-02-02,1015.18,1027.53,1009.91,1021.08,7330.0,1012.17,8.91,0.0088
1992-02-10,1019.89,1024.32,979.4,1003.19,9559.0,1021.08,-17.89,-0.0175
1992-02-11,1002.48,1013.29,996.08,1003.93,8472.0,1003.19,0.74,0.0007
1992-02-12,1004.0,1014.8,1000.77,1010.98,7183.0,1003.93,7.05,0.007
1992-02-13,1012.02,1015.77,1006.37,1012.07,8245.0,1010.98,1.09,0.0011
1992-02-14,1011.72,1015.85,1000.54,1001.47,21828.0,1012.07,-10.6,-0.0105
1992-02-17,996.04,1000.82,981.37,989.37,18673.0,1001.47,-12.1,-0.0121
1992-02-18,988.64,990.92,975.92,982.91,21828.0,989.37,-6.46,-0.0065
1992-02-19,983.25,987.18,978.33,984.23,12291.0,982.91,1.32,0.0013
1992-02-20,982.6,1002.25,982.01,999.12,14825.0,984.23,14.89,0.0151
1992-02-21,999.49,1004.4,992.99,996.05,11057.0,999.12,-3.07,-0.0031
1992-02-24,996.08,996.08,964.35,977.73,12962.0,996.05,-18.32,-0.0184
1992-02-25,979.06,981.1,965.19,970.43,11787.0,977.73,-7.3,-0.0075
1992-02-26,968.86,971.63,953.58,958.41,14200.0,970.43,-12.02,-0.0124
1992-02-27,960.67,984.31,951.86,982.7,15876.0,958.41,24.29,0.0253
1992-02-28,982.24,1006.36,978.8,994.14,19811.0,982.7,11.44,0.0116
1992-03-02,1020.32,1029.84,1008.86,1015.28,26131.0,994.14,21.14,0.0213
1992-03-03,1017.77,1024.46,1002.58,1008.1,19240.0,1015.28,-7.18,-0.0071
1992-03-04,1011.59,1016.44,996.87,1003.68,20709.0,1008.1,-4.42,-0.0044
1992-03-05,1004.21,1014.67,1001.11,1010.38,19890.0,1003.68,6.7,0.0067
1992-03-06,1009.13,1016.62,999.16,1005.55,16776.0,1010.38,-4.83,-0.0048
1992-03-09,1007.66,1016.6,993.41,1002.25,21283.0,1005.55,-3.3,-0.0033
1992-03-10,1002.69,1008.17,989.67,1000.68,26088.0,1002.25,-1.57,-0.0016
1992-03-11,1001.46,1007.9,995.03,1002.84,20451.0,1000.68,2.16,0.0022
1992-03-12,1001.46,1010.02,997.06,1006.57,14803.0,1002.84,3.73,0.0037
1992-03-13,1007.74,1011.22,1000.85,1006.96,14670.0,1006.57,0.39,0.0004
1992-03-16,1009.92,1022.13,1001.59,1019.58,25968.0,1006.96,12.62,0.0125
1992-03-17,1021.03,1027.47,1016.33,1020.14,20958.0,1019.58,0.56,0.0005
1992-03-18,1019.37,1025.49,1015.76,1021.65,34360.0,1020.14,1.51,0.0015
1992-03-19,1022.77,1027.22,1013.79,1020.26,20083.0,1021.65,-1.39,-0.0014
1992-03-20,1023.69,1024.04,1006.99,1014.83,18264.0,1020.26,-5.43,-0.0053
1992-03-23,1014.22,1029.97,1008.01,1021.59,23219.0,1014.83,6.76,0.0067
1992-03-24,1023.21,1030.96,1017.1,1030.37,27755.0,1021.59,8.78,0.0086
1992-03-25,1030.49,1077.84,1027.47,1072.19,30220.0,1030.37,41.82,0.0406
1992-03-26,1079.52,1140.27,1076.74,1116.35,41467.0,1072.19,44.16,0.0412
1992-03-27,1120.81,1131.62,1100.22,1118.85,44590.0,1116.35,2.5,0.0022
1992-03-30,1161.59,1214.11,1127.66,1182.27,72141.0,1118.85,63.42,0.0567
1992-03-31,1225.11,1283.35,1211.89,1263.9,70522.0,1182.27,81.63,0.069
1992-04-01,1309.69,1339.61,1289.93,1323.17,61292.0,1263.9,59.27,0.0469
1992-04-02,1323.99,1338.07,1295.65,1310.79,70177.0,1323.17,-12.38,-0.0094
1992-04-03,1315.87,1324.78,1275.93,1307.27,59538.0,1310.79,-3.52,-0.0027
1992-04-06,1315.41,1377.2,1307.12,1366.26,66240.0,1307.27,58.99,0.0451
1992-04-07,1373.51,1421.41,1357.59,1404.38,75396.0,1366.26,38.12,0.0279
1992-04-08,1408.61,1472.17,1390.61,1439.84,80703.0,1404.38,35.46,0.0252
1992-04-09,1442.07,1485.89,1420.92,1467.37,86572.0,1439.84,27.53,0.0191
1992-04-10,1477.76,1536.73,1464.5,1522.05,76665.0,1467.37,54.68,0.0373
1992-04-13,1539.3,1754.59,1538.04,1703.43,58373.0,1522.05,181.38,0.1192
1992-04-14,1713.25,1801.0,1693.11,1750.79,88252.0,1703.43,47.36,0.0278
1992-04-15,1757.98,1785.79,1608.24,1652.12,96823.0,1750.79,-98.67,-0.0564
1992-04-16,1656.55,1753.16,1643.8,1732.38,92058.0,1652.12,80.26,0.0486
1992-04-17,1740.67,1759.06,1683.74,1707.48,64156.0,1732.38,-24.9,-0.0144
1992-04-20,1713.59,1727.58,1646.85,1673.75,65125.0,1707.48,-33.73,-0.0198
1992-04-21,1684.87,1695.95,1635.64,1670.08,83559.0,1673.75,-3.67,-0.0022
1992-04-22,1677.41,1774.39,1661.23,1753.75,97859.0,1670.08,83.67,0.0501
1992-04-23,1778.76,1844.64,1775.59,1823.74,98548.0,1753.75,69.99,0.0399
1992-04-24,1834.53,1881.63,1817.49,1856.1,107098.0,1823.74,32.36,0.0177
1992-04-27,1867.08,1898.27,1801.21,1836.15,81979.0,1856.1,-19.95,-0.0107
1992-04-28,1840.84,1868.45,1805.96,1853.66,107540.0,1836.15,17.51,0.0095
1992-04-29,1886.38,1932.47,1863.91,1914.57,130230.0,1853.66,60.91,0.0329
1992-04-30,1921.23,2018.58,1908.63,1997.04,104241.0,1914.57,82.47,0.0431
1992-05-03,2008.19,2132.46,2002.49,2081.07,80062.0,1997.04,84.03,0.0421
1992-05-04,2092.23,2180.69,2068.7,2163.48,109920.0,2081.07,82.41,0.0396
1992-05-05,2172.02,2336.69,2158.2,2312.03,107584.0,2163.48,148.55,0.0687
1992-05-06,2321.35,2462.08,2243.63,2298.3,133557.0,2312.03,-13.73,-0.0059
1992-05-07,2321.86,2336.32,2137.02,2228.78,133557.0,2298.3,-69.52,-0.0302
1992-05-08,2239.89,2315.99,2181.96,2220.07,112458.0,2228.78,-8.71,-0.0039
1992-05-11,2234.62,2305.55,2159.0,2294.25,109391.0,2220.07,74.18,0.0334
1992-05-12,2305.42,2458.66,2298.91,2427.14,123865.0,2294.25,132.89,0.0579
1992-05-13,2443.46,2510.66,2403.47,2452.9,143098.0,2427.14,25.76,0.0106
1992-05-14,2467.1,2495.21,2377.09,2458.3,124609.0,2452.9,5.4,0.0022
1992-05-15,2467.2,2537.31,2423.4,2511.75,122581.0,2458.3,53.45,0.0217
