,symbol,name,open,high,low,close,volume,pre-close,aggregateMarketValue,circulationMarketValue,changeamount,change,date
0,bj871478,巨能股份,14.2,19.11,14.2,19.11,10304800.0,14.7,1461515544.0,439530000.0,4.41,0.3,2024-02-05
1,bj837663,明阳科技,9.33,11.96,8.76,11.96,6696200.0,9.2,1234272000.0,363390009.0,2.76,0.3,2024-02-05
2,bj833454,同心传动,8.19,11.11,7.7,11.11,17782600.0,8.55,1167661000.0,666515286.0,2.56,0.2994,2024-02-05
3,sz300466,赛摩智能,4.96,5.74,4.95,5.74,49978700.0,4.78,3073941672.0,2410721115.0,0.96,0.2008,2024-02-05
4,bj833533,骏创科技,12.3,15.3,11.68,14.36,4401800.0,12.4,1438169796.0,503559751.0,1.96,0.1581,2024-02-05
5,bj430198,微创光电,10.31,12.38,9.7,11.56,18109500.0,10.31,1865366360.0,812025010.0,1.25,0.1212,2024-02-05
6,bj870436,大地电气,6.59,8.16,5.81,7.32,2197100.0,6.63,691564320.0,327055770.0,0.69,0.1041,2024-02-05
7,bj836221,易实精密,16.4,19.8,16.1,18.2,10533500.0,16.5,1759940000.0,523828760.0,1.7,0.103,2024-02-05
8,sh600579,克劳斯,5.3,5.89,5.3,5.89,8227700.0,5.35,2924332927.0,2924332927.0,0.54,0.1009,2024-02-05
9,sz002325,洪涛股份,1.2,1.2,1.2,1.2,23768100.0,1.09,2107817046.0,1727160564.0,0.11,0.1009,2024-02-05
10,sz000017,深中华A,10.5,11.5,10.5,11.5,132743400.0,10.45,7925626730.0,3484327098.0,1.05,0.1005,2024-02-05
11,sh603958,哈森股份,13.0,13.92,12.0,13.92,36771500.0,12.65,3077712000.0,3053491200.0,1.27,0.1004,2024-02-05
12,sh603135,中重科技,12.52,13.61,12.44,13.61,6993500.0,12.37,6124500000.0,1224900000.0,1.24,0.1002,2024-02-05
13,sh600560,金自天正,13.72,13.72,13.72,13.72,7473600.0,12.47,3068416260.0,3068416260.0,1.25,0.1002,2024-02-05
14,sh603960,克来机电,15.82,15.82,15.82,15.82,6851400.0,14.38,4161585470.0,4138507254.0,1.44,0.1001,2024-02-05
15,sh600563,法拉电子,86.11,95.93,85.66,95.93,4031100.0,87.21,21584250000.0,21584250000.0,8.72,0.1,2024-02-05
16,sz000526,学大教育,46.84,51.5,44.0,51.5,8351700.0,46.82,6289422514.0,6064779514.0,4.68,0.1,2024-02-05
17,sh600345,长江通信,15.8,17.28,15.8,17.28,15118500.0,15.71,5695697641.0,3421440000.0,1.57,0.0999,2024-02-05
18,sh601038,一拖股份,12.52,13.76,12.52,13.76,11877900.0,12.51,15461358984.0,8172201600.0,1.25,0.0999,2024-02-05
19,sh601882,海天精工,21.75,24.01,21.05,24.01,5261000.0,21.83,12533220000.0,12533220000.0,2.18,0.0999,2024-02-05
20,sh603638,艾迪精密,13.48,14.98,13.27,14.98,6378100.0,13.62,12558258345.0,12558258345.0,1.36,0.0999,2024-02-05
21,sh603032,德新科技,17.2,18.4,17.02,18.4,23676000.0,16.73,4332394080.0,4197334400.0,1.67,0.0998,2024-02-05
22,sz000972,中基健康,4.63,4.63,4.55,4.63,70717700.0,4.21,3571042971.0,3571042971.0,0.42,0.0998,2024-02-05
23,sh603330,天洋新材,5.54,6.29,5.51,6.29,52191000.0,5.72,2721517252.0,2683318868.0,0.57,0.0997,2024-02-05
24,sz300353,东土科技,8.76,10.1,8.11,9.42,70755600.0,8.6,5792290939.0,4144110899.0,0.82,0.0953,2024-02-05
25,bj831278,泰德股份,4.1,4.44,3.6,4.44,6929200.0,4.06,690535440.0,432948467.0,0.38,0.0936,2024-02-05
26,sh688301,奕瑞科技,219.0,243.0,215.56,240.0,1753700.0,219.9,24478427280.0,24478427280.0,20.1,0.0914,2024-02-05
27,sh600884,杉杉股份,9.5,10.31,9.0,10.22,40870200.0,9.4,23079041339.0,17958956948.0,0.82,0.0872,2024-02-05
28,bj838670,恒进感应,11.56,13.56,11.25,12.89,9162000.0,11.95,1727260000.0,850777381.0,0.94,0.0787,2024-02-05
29,bj832978,开特股份,9.48,11.22,8.91,10.31,6946900.0,9.56,1823854135.0,885231684.0,0.75,0.0785,2024-02-05
30,sh600388,龙净环保,10.16,11.14,9.97,10.88,28040600.0,10.13,11762431659.0,11762431659.0,0.75,0.074,2024-02-05
31,sh688617,惠泰医疗,390.0,435.0,388.0,421.3,793900.0,393.08,28168689704.0,28168689704.0,28.22,0.0718,2024-02-05
32,bj831689,克莱特,10.09,11.56,9.5,10.9,1868100.0,10.2,800060000.0,389000868.0,0.7,0.0686,2024-02-05
33,bj834599,同力股份,8.73,9.88,8.52,9.5,7376500.0,8.9,4298987500.0,1987049564.0,0.6,0.0674,2024-02-05
34,sz300015,爱尔眼科,12.49,13.66,12.33,13.35,153245700.0,12.51,124534292364.0,105537796242.0,0.84,0.0671,2024-02-05
35,sh603209,兴通股份,11.56,12.5,10.53,12.12,8342900.0,11.36,3393600000.0,2220687000.0,0.76,0.0669,2024-02-05
36,bj832000,安徽凤凰,6.98,7.89,6.34,7.57,3311900.0,7.1,694017600.0,248382154.0,0.47,0.0662,2024-02-05
37,sh600566,济川药业,29.2,32.1,29.0,31.23,11289300.0,29.3,28788021992.0,28598815037.0,1.93,0.0659,2024-02-05
38,sh688099,晶晨股份,43.72,47.0,39.9,46.45,9407200.0,43.59,19341499814.0,19341499814.0,2.86,0.0656,2024-02-05
39,bj839946,华阳变速,4.0,4.88,3.34,4.24,8616100.0,3.98,572359478.0,422516000.0,0.26,0.0653,2024-02-05
40,sz301035,润丰股份,55.6,61.16,51.2,58.92,2239000.0,55.31,16418770578.0,5264212644.0,3.61,0.0653,2024-02-05
41,sz300122,智飞生物,44.06,48.3,43.43,47.26,28705900.0,44.38,113424000000.0,67133700198.0,2.88,0.0649,2024-02-05
42,sz002138,顺络电子,21.65,24.04,21.06,23.25,21975300.0,21.85,18746901731.0,17588825462.0,1.4,0.0641,2024-02-05
43,sz300760,迈瑞医疗,265.0,289.8,264.13,284.34,7906300.0,267.43,344745585970.0,344745308738.0,16.91,0.0632,2024-02-05
44,sz300938,信测标准,25.33,27.3,25.21,26.98,2394100.0,25.39,3070059596.0,2144344175.0,1.59,0.0626,2024-02-05
45,sz300751,迈为股份,103.1,112.35,96.58,110.5,3499900.0,104.01,30841738870.0,21332926901.0,6.49,0.0624,2024-02-05
